Date & Time,SKU,Name,Brand,Average Rating,Rating Count,Sponsered,Price,Sales Price,Express,Rank,Link
2024-11-17 03:11:02,ZD7445E31DDB7FA7F9DA9Z,"Fazza 3 Pairs Non Slip Socks, Women Fashion All Season Socks, Sports Casual Simple Striped Colors, for Pilates Yoga, Barre Ballet Dance, Fitness, Football, Mid-Tube Socks Free Size ",Fazza,4.0,1,N,52.50,75,Y,37,https://www.noon.com/uae-en/3-pairs-non-slip-socks-women-fashion-all-season-socks-sports-casual-simple-striped-colors-for-pilates-yoga-barre-ballet-dance-fitness-football-mid-tube-socks-free-size/ZD7445E31DDB7FA7F9DA9Z/p/?o=zd7445e31ddb7fa7f9da9z-1
2024-11-17 03:11:02,N22815219A,Kanteen Store Anti Burst Sports Swiss Yoga Aerobic Body Fitness Ball 65cm 65cm ,Kanteen Store,4.4,286,N,40.60,44,Y,39,https://www.noon.com/uae-en/anti-burst-sports-swiss-yoga-aerobic-body-fitness-ball-65cm-65cm/N22815219A/p/?o=cd4a3abe48782d5a
2024-11-17 03:11:02,ZFC106593CE0107C71748Z,"ROBUST Robust TPE Yoga Mat, Pilates Double Layer Anti-Slip Eco-Friendly Texture Surface (Size 183cmx 61cm) SGS Certified Position Liens & Hanging Band, Home/Gym Workout Sports Exercise Sports Mattress-Red ",ROBUST,4.7,3,N,68.95,83.95,Y,34,https://www.noon.com/uae-en/robust-tpe-yoga-mat-pilates-double-layer-anti-slip-eco-friendly-texture-surface-size-183cmx-61cm-sgs-certified-position-liens-hanging-band-home-gym-workout-sports-exercise-sports-mattress-red/ZFC106593CE0107C71748Z/p/?o=zfc106593ce0107c71748z-1
2024-11-17 03:11:02,Z24F43F8520548D2CD073Z,"Garlo Stretch Band Strap, Elastic Exercise Stretching Band with 9 Loops for Yoga Physical Therapy Dance Workout Fitness, Stretch Assist - Light Resistance Band for Strength Flexibility Training ",Garlo,,,N,37,52,Y,36,https://www.noon.com/uae-en/stretch-band-strap-elastic-exercise-stretching-band-with-9-loops-for-yoga-physical-therapy-dance-workout-fitness-stretch-assist-light-resistance-band-for-strength-flexibility-training/Z24F43F8520548D2CD073Z/p/?o=z24f43f8520548d2cd073z-1
2024-11-17 03:11:02,ZB20455FFC8C4AAB72E0EZ,RIOXS Yoga Workout Equipment Include Yoga Circle and Yoga Blocks Professional Waist Fitness Gym Workout Yoga Wheel Back Training Tools Fitness Pilates ,RIOXS,5.0,1,N,64,90,Y,33,https://www.noon.com/uae-en/yoga-workout-equipment-include-yoga-circle-and-yoga-blocks-professional-waist-fitness-gym-workout-yoga-wheel-back-training-tools-fitness-pilates/ZB20455FFC8C4AAB72E0EZ/p/?o=zb20455ffc8c4aab72e0ez-1
2024-11-17 03:11:02,Z3D55030256AC953F0B18Z,"ShebSheb 3 Pairs Pilates Grip Socks for Women,Non Slip Yoga Socks ",ShebSheb,4.9,8,N,32.90,Not Available,N,30,https://www.noon.com/uae-en/3-pairs-pilates-grip-socks-for-women-non-slip-yoga-socks/Z3D55030256AC953F0B18Z/p/?o=f31a8b967639b3bf
2024-11-17 03:11:02,N43250382A,Rock Pow Acupressure Spike Mat 66 x 42cm ,Rock Pow,4.3,4,N,47,119,Y,32,https://www.noon.com/uae-en/acupressure-spike-mat-66-x-42cm/N43250382A/p/?o=c510eabcacf34b8f
2024-11-17 03:11:02,ZFAEA6BA1519488AC1896Z,ZCM-HAPPY 2 Piece Set Of Yoga Props Bricks ,ZCM-HAPPY,4.3,2,N,25,Not Available,Y,29,https://www.noon.com/uae-en/2-piece-set-of-yoga-props-bricks/ZFAEA6BA1519488AC1896Z/p/?o=zfaea6ba1519488ac1896z-1
2024-11-17 03:11:02,N37380614A,LIXADA 11-Piece Yoga Resistance Belt With Bag 22x6x19.00cm ,LIXADA,4.3,107,N,24.60,32,Y,28,https://www.noon.com/uae-en/11-piece-yoga-resistance-belt-with-bag-22x6x19-00cm/N37380614A/p/?o=bcb57c8c6a63904a
2024-11-17 03:11:02,ZC840C36F9E4F01DD084AZ,RATSAW Yoga Socks Non Slip Pilates Socks with Straps Cotton Five Toe Grip Socks for Pilates Ballet Barre Barefoot Workout Dance Sweat Absorption ,RATSAW,5.0,1,N,49,Not Available,N,17,https://www.noon.com/uae-en/yoga-socks-non-slip-pilates-socks-with-straps-cotton-five-toe-grip-socks-for-pilates-ballet-barre-barefoot-workout-dance-sweat-absorption/ZC840C36F9E4F01DD084AZ/p/?o=bbabaaae2c0ca78c
2024-11-17 03:11:02,ZED5153C7C5C6EB389D42Z,Reebok Double Sided Yoga Mat - 6MM ,Reebok,,,N,63,131,Y,20,https://www.noon.com/uae-en/double-sided-yoga-mat-6mm/ZED5153C7C5C6EB389D42Z/p/?o=zed5153c7c5c6eb389d42z-1
2024-11-17 03:11:02,ZF1300DCCF4F12BE7E5D9Z,"MELA MELA Non-Slip Yoga Mat for Home Gym - 6mm Thick, Eco-Friendly TPE, Cushioned Exercise Mat with Carry Strap - Perfect for Yoga, Pilates, Fitness Training, & Gymnastics Essentials  - Mint ",MELA,,,N,119,Not Available,Y,26,https://www.noon.com/uae-en/mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-mint/ZF1300DCCF4F12BE7E5D9Z/p/?o=zf1300dccf4f12be7e5d9z-1
2024-11-17 03:11:02,N16529620A,body heart Yoga Ball With Air Pump - 75 cm 75cm 75cm ,body heart,4.1,63,N,31.10,31.60,Y,21,https://www.noon.com/uae-en/yoga-ball-with-air-pump-75-cm-75cm-75cm/N16529620A/p/?o=cb6c4119f171256b
2024-11-17 03:11:02,Z8546FFFC954E5FCA9506Z,Y&D Waist Trimmer for Men Belly Fat Burner Trainer Unisex Workout Neoprene Belt Body Shaper Women Sculpting Back Support and Improved Posture XL ,Y&D,3.0,4,N,41.45,59,Y,22,https://www.noon.com/uae-en/waist-trimmer-for-men-belly-fat-burner-trainer-unisex-workout-neoprene-belt-body-shaper-women-sculpting-back-support-and-improved-posture-xl/Z8546FFFC954E5FCA9506Z/p/?o=z8546fffc954e5fca9506z-1
2024-11-17 03:11:02,Z4247101839A17521A8B9Z,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,5.0,5,N,42,80,Y,18,https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z4247101839A17521A8B9Z/p/?o=z4247101839a17521a8b9z-1
2024-11-17 03:11:02,Z27B189348DAD2773CDD0Z,"RIGID FITNESS Microfiber Gym Towel - Face Towel, Yoga Towel - Quick Dry & High Absorbent Sweat Towel For Gym Exercises and Outdoor - Thick 400Gsm - 75x35cm-Blue ",RIGID FITNESS,5.0,8,N,45.75,Not Available,N,13,https://www.noon.com/uae-en/microfiber-gym-towel-face-towel-yoga-towel-quick-dry-high-absorbent-sweat-towel-for-gym-exercises-and-outdoor-thick-400gsm-75x35cm-blue/Z27B189348DAD2773CDD0Z/p/?o=f5b7d1fb1532282d
2024-11-17 03:11:02,N16529625A,body heart Yoga Ball With Air Pump - 85 cm 85cm 85cm ,body heart,3.9,124,N,52.40,Not Available,Y,16,https://www.noon.com/uae-en/yoga-ball-with-air-pump-85-cm-85cm-85cm/N16529625A/p/?o=abd0bd774caa3bba
2024-11-17 03:11:02,ZA1B269ACFAC7EFA4C86AZ,"YooA 3-Pair Non-slip Yoga Socks, Cotton Pilates Socks with 3D Silicone Particles, Breathable&Moisture-wicking&Machine-washable, Ideal for Yoga/Pilates/Ballet/Dance/Workout (Pink+Black+Grey, Fit Size 36-42) ",YooA,,,N,40,60,Y,11,https://www.noon.com/uae-en/3-pair-non-slip-yoga-socks-cotton-pilates-socks-with-3d-silicone-particles-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-fit-size-36-42/ZA1B269ACFAC7EFA4C86AZ/p/?o=za1b269acfac7efa4c86az-1
2024-11-17 03:11:02,N27330532A,Fitness World Yoga Mat 1meter ,Fitness World,4.4,88,N,31.80,39.75,Y,4,https://www.noon.com/uae-en/yoga-mat-1meter/N27330532A/p/?o=b9b77fe99f710c6e
2024-11-17 03:11:02,N16273364A,Emfil Yoga Mat Blue 62.6cm 62.6cm ,Emfil,4.5,362,N,36.85,40,Y,12,https://www.noon.com/uae-en/yoga-mat-blue-62-6cm-62-6cm/N16273364A/p/?o=f1c2f07384046eef
2024-11-17 03:10:59,Z3E2E257C831381D4E87DZ,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Purple) ",MahMir,4.0,3,N,29.95,Not Available,N,41,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-purple/Z3E2E257C831381D4E87DZ/p/?o=d4079efcfcdd6bfe
2024-11-17 03:10:59,Z9743C62986EF85F3D7A2Z,"ShebSheb 3 Pairs Yoga Grip Socks For Women，Pilates Anti Slip Socks Non Slip Socks For Pilates,Yoga, Ballet, Dance ",ShebSheb,4.4,18,N,32.90,Not Available,N,40,https://www.noon.com/uae-en/3-pairs-yoga-grip-socks-for-women-pilates-anti-slip-socks-non-slip-socks-for-pilates-yoga-ballet-dance/Z9743C62986EF85F3D7A2Z/p/?o=e0ee101f5d4c5bfa
2024-11-17 03:10:59,Z8DE7372A006C4309D78BZ,LIMOS Sports Yoga Socks for Women Pack Of 3 Pairs ,LIMOS,5.0,11,N,39,Not Available,N,38,https://www.noon.com/uae-en/sports-yoga-socks-for-women-pack-of-3-pairs/Z8DE7372A006C4309D78BZ/p/?o=e7de247caff55d2e
2024-11-17 03:10:59,N16718794A,Emfil Anti Skid Yoga Mat ,Emfil,4.5,384,N,30.05,Not Available,Y,39,https://www.noon.com/uae-en/anti-skid-yoga-mat/N16718794A/p/?o=a5c620b3ccf5175a
2024-11-17 03:10:59,ZD289F6BF478600EE2058Z,"GROIC Waist Twist Board, Fitness Waist Twist Plate, Body Sculpting Waist Twist Machine Turntable, Aerobic Fitness Equipment, Exercise Balance Board, Abdominal Muscle Training Board, Sports Equipment ",GROIC,3.6,10,N,53.55,200,N,36,https://www.noon.com/uae-en/waist-twist-board-fitness-waist-twist-plate-body-sculpting-waist-twist-machine-turntable-aerobic-fitness-equipment-exercise-balance-board-abdominal-muscle-training-board-sports-equipment/ZD289F6BF478600EE2058Z/p/?o=e937a0f17e237c8e
2024-11-17 03:11:02,Z4882AD10A617AAC52EADZ,Gaiam Chakra Yoga Mat Bag ,Gaiam,,,N,99,199,Y,10,https://www.noon.com/uae-en/chakra-yoga-mat-bag/Z4882AD10A617AAC52EADZ/p/?o=z4882ad10a617aac52eadz-1
2024-11-17 03:10:59,ZFC4F2BC1E9DC7B33305BZ,"Qiccijoo Qiccijoo Ankle Weights Set 1 Pair 4kg(8.8lb) Workout Ankle Weights for Women or Men Wrist Leg Weights for Fitness,Running,Walking,2*2kg(4.4lb) - Blue ",Qiccijoo,,,Y,89,Not Available,Y,35,https://www.noon.com/uae-en/qiccijoo-ankle-weights-set-1-pair-4kg-8-8lb-workout-ankle-weights-for-women-or-men-wrist-leg-weights-for-fitness-running-walking-2-2kg-4-4lb-blue/ZFC4F2BC1E9DC7B33305BZ/p/?o=zfc4f2bc1e9dc7b33305bz-1
2024-11-17 03:10:59,Z806209A62BA1D05C47E5Z,Longchamp Longchamp Le Pliage Original Large Black Tote Bag with Handle for Women L1899089001 ,Longchamp,,,N,156.40,Not Available,Y,34,https://www.noon.com/uae-en/longchamp-le-pliage-original-large-black-tote-bag-with-handle-for-women-l1899089001/Z806209A62BA1D05C47E5Z/p/?o=z806209a62ba1d05c47e5z-1
2024-11-17 03:10:59,Z28459E600CA113B6F24FZ,"YooA 3-Pair Non-slip Yoga Socks, Cotton Pilates Socks with Straps, Breathable&Moisture-wicking&Machine-washable, Ideal for Yoga/Pilates/Ballet/Dance/Workout (Pink+Black+Grey, Fit Size 36-42) ",YooA,5.0,1,N,32.80,50,Y,37,https://www.noon.com/uae-en/3-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-fit-size-36-42/Z28459E600CA113B6F24FZ/p/?o=z28459e600ca113b6f24fz-1
2024-11-17 03:10:59,N16718791A,Pro Hanson Yoga Mat With Carry Strap ,Pro Hanson,4.4,527,N,33.80,35,Y,33,https://www.noon.com/uae-en/yoga-mat-with-carry-strap/N16718791A/p/?o=f25de7bd9fb95d5b
2024-11-17 03:10:59,N34539702A,yoga mat Foldable Non-Slip Yoga Mat ,yoga mat,4.3,142,N,37.85,39,Y,30,https://www.noon.com/uae-en/foldable-non-slip-yoga-mat/N34539702A/p/?o=e0fa937473a1625d
2024-11-17 03:10:59,Z8CEEC76F0B9EC0122F38Z,Longchamp Longchamp Le Pliage Original Large Navy Tote Bag for Women L1899089P68 ,Longchamp,5.0,3,N,165,Not Available,Y,28,https://www.noon.com/uae-en/longchamp-le-pliage-original-large-navy-tote-bag-for-women-l1899089p68/Z8CEEC76F0B9EC0122F38Z/p/?o=z8ceec76f0b9ec0122f38z-1
2024-11-17 03:10:59,ZC7C1017CDFCAC890274CZ,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners  Light Green+Black ,MahMir,4.2,27,N,49.95,69.95,Y,29,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-light-green-black/ZC7C1017CDFCAC890274CZ/p/?o=zc7c1017cdfcac890274cz-1
2024-11-17 03:10:59,N16529616A,body heart Yoga Ball With Air Pump - 65 cm 65cm 65cm ,body heart,4.3,60,N,29.90,37,N,32,https://www.noon.com/uae-en/yoga-ball-with-air-pump-65-cm-65cm-65cm/N16529616A/p/?o=b74a8c612962fc2f
2024-11-17 03:10:59,Z5BB144BA6576302F7275Z,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners (Green + Black) ,MahMir,4.8,8,N,49.95,69.95,Y,31,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-green-black/Z5BB144BA6576302F7275Z/p/?o=z5bb144ba6576302f7275z-1
2024-11-17 03:10:59,Z532ED4BF3B873929AEF6Z,Maston Yoga Pilates Ring Fitness Magic Circle Wrap Slimming Body Building Fitness Accessories foamroller ,Maston,5.0,1,Y,34,39,Y,27,https://www.noon.com/uae-en/yoga-pilates-ring-fitness-magic-circle-wrap-slimming-body-building-fitness-accessories-foamroller/Z532ED4BF3B873929AEF6Z/p/?o=z532ed4bf3b873929aef6z-1
2024-11-17 03:10:59,Z6744CF0C300C15718ECAZ,"GROIC 12 Pack Puzzle Exercise Floor Mat, EVA Foam Mats with Interlocking Floor Tiles, 12'' x 12'' Foam Gym Mat, Protective Flooring Mats Interlocking for Home and Gym Equipment ",GROIC,2.5,6,N,65.40,200,N,26,https://www.noon.com/uae-en/12-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment/Z6744CF0C300C15718ECAZ/p/?o=f234f8274066f18c
2024-11-17 03:10:59,ZD47F076F0E799BD13A58Z,Generic 5 Pieces Sports Wicking Instant Dry Cooling Towel ,Generic,,,Y,30.90,79.95,Y,23,https://www.noon.com/uae-en/5-pieces-sports-wicking-instant-dry-cooling-towel/ZD47F076F0E799BD13A58Z/p/?o=zd47f076f0e799bd13a58z-1
2024-11-17 03:10:58,Z549615CC1C4033D14D98Z,"NNEWVANTE Nnewvante Silk Sleep Mask, 2 Pack 100% Real Natural Pure Silk Eye Mask with Adjustable Strap, Eye Mask for Sleeping, Eye Sleep Shade Cover, Blocks Light Reduces Puffy Eyes Gifts ",NNEWVANTE,4.1,4,Y,23.95,35.95,Y,15,https://www.noon.com/uae-en/nnewvante-silk-sleep-mask-2-pack-100-real-natural-pure-silk-eye-mask-with-adjustable-strap-eye-mask-for-sleeping-eye-sleep-shade-cover-blocks-light-reduces-puffy-eyes-gifts/Z549615CC1C4033D14D98Z/p/?o=z549615cc1c4033d14d98z-1
2024-11-17 03:10:58,Z15D61B8E79FCD0BC2FDCZ,"Teuuea 2 PCS Yoga Cork Block, High Density Non-Slip Natural Cork Yoga Brick, Eco-Friendly Supportive Exercise Accessory, Stability Balance for Yoga Pilates Stretching Toning Workouts, 22.5*14.7*7.5CM ",Teuuea,5.0,1,Y,55.95,99.95,Y,14,https://www.noon.com/uae-en/2-pcs-yoga-cork-block-high-density-non-slip-natural-cork-yoga-brick-eco-friendly-supportive-exercise-accessory-stability-balance-for-yoga-pilates-stretching-toning-workouts-22-5-14-7-7-5cm/Z15D61B8E79FCD0BC2FDCZ/p/?o=z15d61b8e79fcd0bc2fdcz-1
2024-11-17 03:10:58,Z4DDA125062C7766547DDZ,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners ( Purple + Pink) ,MahMir,4.5,23,N,49.95,69.95,Y,13,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-purple-pink/Z4DDA125062C7766547DDZ/p/?o=z4dda125062c7766547ddz-1
2024-11-17 03:10:58,Z83C8A1AAB21D372A0063Z,MahMir MahMir Yoga Mat Anti Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CMX61CMX6MM Thickness for Woman Man Beginners (Dark Grey + Black) ,MahMir,4.5,28,N,49.95,69.95,Y,12,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cmx61cmx6mm-thickness-for-woman-man-beginners-dark-grey-black/Z83C8A1AAB21D372A0063Z/p/?o=z83c8a1aab21d372a0063z-1
2024-11-17 03:10:59,Z12C65981DFBC1E6E6666Z,Generic Pilates Yoga Bed Yoga Studio Pilates Core Bed Pilates Training Bed Strength Adjustment Stainless Steel Yoga Training Bed ,Generic,,,Y,"1,865","2,399",Y,25,https://www.noon.com/uae-en/pilates-yoga-bed-yoga-studio-pilates-core-bed-pilates-training-bed-strength-adjustment-stainless-steel-yoga-training-bed/Z12C65981DFBC1E6E6666Z/p/?o=z12c65981dfbc1e6e6666z-1
2024-11-17 03:10:59,ZC9120F5FA66B652CD3C3Z,"LYNLYN 1.5m Resistance Bands for Yoga, Pilates, Strength Training, Elastic Bands for Flexibility, Rehab, Fitness, Ideal for Men & Women (Purple) ",LYNLYN,,,Y,29.90,79,Y,24,https://www.noon.com/uae-en/1-5m-resistance-bands-for-yoga-pilates-strength-training-elastic-bands-for-flexibility-rehab-fitness-ideal-for-men-women-purple/ZC9120F5FA66B652CD3C3Z/p/?o=zc9120f5fa66b652cd3c3z-1
2024-11-17 03:10:58,Z5B557BA405F39E1C40DEZ,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners Pink + Light Grey ,MahMir,4.7,20,N,49.95,69.95,Y,11,https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-pink-light-grey/Z5B557BA405F39E1C40DEZ/p/?o=z5b557ba405f39e1c40dez-1
